timestamp;buyer;seller;symbol;currency;price;quantity
1744238776393;;;SQUID_INK;SEASHELLS;11280;1
1744238779820;;;SQUID_INK;SEASHELLS;11050;4
1744238782743;;;SQUID_INK;SEASHELLS;11276;4
1744238786986;;;SQUID_INK;SEASHELLS;11153;3
1744238787164;;;SQUID_INK;SEASHELLS;11526;2
1744238791338;;;SQUID_INK;SEASHELLS;11708;2
1744238796200;;;SQUID_INK;SEASHELLS;11248;4
1744238798488;;;SQUID_INK;SEASHELLS;10961;2
1744238799344;;;SQUID_INK;SEASHELLS;11308;2
1744238801889;;;SQUID_INK;SEASHELLS;11174;1
1744238805225;;;SQUID_INK;SEASHELLS;10649;2
1744238806912;;;SQUID_INK;SEASHELLS;10299;3
1744238808994;;;SQUID_INK;SEASHELLS;10824;5
1744238809212;;;SQUID_INK;SEASHELLS;10381;2
1744238812884;;;SQUID_INK;SEASHELLS;9312;1
1744238816104;;;SQUID_INK;SEASHELLS;9217;1
1744238820912;;;SQUID_INK;SEASHELLS;10054;5
1744238825369;;;SQUID_INK;SEASHELLS;10064;4
1744238827651;;;SQUID_INK;SEASHELLS;10054;5
1744238830562;;;SQUID_INK;SEASHELLS;9288;5
1744238831482;;;SQUID_INK;SEASHELLS;9652;1
1744238834672;;;SQUID_INK;SEASHELLS;9672;2
1744238836765;;;SQUID_INK;SEASHELLS;9514;4
1744238837948;;;SQUID_INK;SEASHELLS;10505;5
1744238838971;;;SQUID_INK;SEASHELLS;10215;5
1744238842577;;;SQUID_INK;SEASHELLS;9520;2
1744238844665;;;SQUID_INK;SEASHELLS;8809;3
1744238847692;;;SQUID_INK;SEASHELLS;9733;2
1744238849344;;;SQUID_INK;SEASHELLS;9235;5
1744238849921;;;SQUID_INK;SEASHELLS;9630;4
1744238854540;;;SQUID_INK;SEASHELLS;9830;5
1744238857397;;;SQUID_INK;SEASHELLS;10258;3
1744238857864;;;SQUID_INK;SEASHELLS;9219;2
1744238858684;;;SQUID_INK;SEASHELLS;8681;3
1744238861087;;;SQUID_INK;SEASHELLS;8539;1
1744238862817;;;SQUID_INK;SEASHELLS;8727;1
1744238865068;;;SQUID_INK;SEASHELLS;8712;3
1744238869338;;;SQUID_INK;SEASHELLS;9391;2
1744238873468;;;SQUID_INK;SEASHELLS;9052;1
1744238876226;;;SQUID_INK;SEASHELLS;9323;5
1744238880458;;;SQUID_INK;SEASHELLS;9404;3
1744238883348;;;SQUID_INK;SEASHELLS;8718;3
1744238887575;;;SQUID_INK;SEASHELLS;8712;4
1744238890143;;;SQUID_INK;SEASHELLS;8917;3
1744238893966;;;SQUID_INK;SEASHELLS;8255;2
1744238898679;;;SQUID_INK;SEASHELLS;8114;2
1744238903508;;;SQUID_INK;SEASHELLS;8482;5
1744238903822;;;SQUID_INK;SEASHELLS;8978;2
1744238904216;;;SQUID_INK;SEASHELLS;9355;2
1744238907142;;;SQUID_INK;SEASHELLS;9580;5
1744238910299;;;SQUID_INK;SEASHELLS;8708;2
1744238911332;;;SQUID_INK;SEASHELLS;8243;4
1744238914062;;;SQUID_INK;SEASHELLS;8805;5
1744238917131;;;SQUID_INK;SEASHELLS;8659;3
1744238918769;;;SQUID_INK;SEASHELLS;8799;3
1744238921359;;;SQUID_INK;SEASHELLS;9281;4
1744238924149;;;SQUID_INK;SEASHELLS;9080;1
1744238928044;;;SQUID_INK;SEASHELLS;8979;2
1744238928448;;;SQUID_INK;SEASHELLS;8557;2
1744238932556;;;SQUID_INK;SEASHELLS;9670;2
1744238935075;;;SQUID_INK;SEASHELLS;9420;5
1744238935222;;;SQUID_INK;SEASHELLS;11047;2
1744238940180;;;SQUID_INK;SEASHELLS;10763;5
1744238944878;;;SQUID_INK;SEASHELLS;10925;2
1744238949030;;;SQUID_INK;SEASHELLS;10958;4
1744238952162;;;SQUID_INK;SEASHELLS;11468;3
1744238952306;;;SQUID_INK;SEASHELLS;11647;2
1744238957189;;;SQUID_INK;SEASHELLS;11493;2
1744238957486;;;SQUID_INK;SEASHELLS;10812;1
1744238961434;;;SQUID_INK;SEASHELLS;10729;1
1744238965128;;;SQUID_INK;SEASHELLS;11444;2
1744238969809;;;SQUID_INK;SEASHELLS;10966;4
1744238971159;;;SQUID_INK;SEASHELLS;10675;3
1744238973970;;;SQUID_INK;SEASHELLS;10183;4
1744238974803;;;SQUID_INK;SEASHELLS;9931;4
1744238975546;;;SQUID_INK;SEASHELLS;9105;3
1744238978240;;;SQUID_INK;SEASHELLS;9428;5
1744238978883;;;SQUID_INK;SEASHELLS;8926;4
1744238980534;;;SQUID_INK;SEASHELLS;9092;5
1744238984823;;;SQUID_INK;SEASHELLS;9443;5
1744238985106;;;SQUID_INK;SEASHELLS;10311;3
1744238987206;;;SQUID_INK;SEASHELLS;10972;5
1744238989526;;;SQUID_INK;SEASHELLS;10327;5
1744238991086;;;SQUID_INK;SEASHELLS;9659;4
1744238991283;;;SQUID_INK;SEASHELLS;10529;2
1744238992148;;;SQUID_INK;SEASHELLS;10396;2
1744238993409;;;SQUID_INK;SEASHELLS;9745;4
1744238997844;;;SQUID_INK;SEASHELLS;9724;2
1744238998309;;;SQUID_INK;SEASHELLS;10082;1
1744239001322;;;SQUID_INK;SEASHELLS;9629;1
1744239004708;;;SQUID_INK;SEASHELLS;9813;2
1744239009329;;;SQUID_INK;SEASHELLS;9452;5
1744239010703;;;SQUID_INK;SEASHELLS;9796;2
1744239014604;;;SQUID_INK;SEASHELLS;10548;2
1744239015875;;;SQUID_INK;SEASHELLS;11038;1
1744239020294;;;SQUID_INK;SEASHELLS;10726;5
1744239025052;;;SQUID_INK;SEASHELLS;10351;5
1744239028906;;;SQUID_INK;SEASHELLS;10224;2
1744239029394;;;SQUID_INK;SEASHELLS;10237;2
1744239031243;;;SQUID_INK;SEASHELLS;10065;5
1744239035409;;;SQUID_INK;SEASHELLS;9522;5
1744239037390;;;SQUID_INK;SEASHELLS;9018;1
1744239041894;;;SQUID_INK;SEASHELLS;8079;5
1744239042961;;;SQUID_INK;SEASHELLS;7789;1
1744239047451;;;SQUID_INK;SEASHELLS;8355;5
1744239047834;;;SQUID_INK;SEASHELLS;8431;3
1744239051257;;;SQUID_INK;SEASHELLS;8596;5
1744239053789;;;SQUID_INK;SEASHELLS;8542;1
1744239058170;;;SQUID_INK;SEASHELLS;8831;1
1744239059869;;;SQUID_INK;SEASHELLS;9388;5
1744239063380;;;SQUID_INK;SEASHELLS;9301;3
1744239064701;;;SQUID_INK;SEASHELLS;9022;2
1744239069252;;;SQUID_INK;SEASHELLS;8895;3
1744239070933;;;SQUID_INK;SEASHELLS;8960;1
1744239074319;;;SQUID_INK;SEASHELLS;8449;3
1744239077057;;;SQUID_INK;SEASHELLS;8360;4
1744239081155;;;SQUID_INK;SEASHELLS;8539;4
1744239081945;;;SQUID_INK;SEASHELLS;7978;4
1744239083665;;;SQUID_INK;SEASHELLS;7919;2
1744239086709;;;SQUID_INK;SEASHELLS;7633;4
1744239088236;;;SQUID_INK;SEASHELLS;6778;4
1744239088818;;;SQUID_INK;SEASHELLS;7324;3
1744239093463;;;SQUID_INK;SEASHELLS;7337;4
1744239094627;;;SQUID_INK;SEASHELLS;8115;1
1744239095218;;;SQUID_INK;SEASHELLS;9200;3
1744239098695;;;SQUID_INK;SEASHELLS;9548;4
1744239100486;;;SQUID_INK;SEASHELLS;10460;4
1744239104807;;;SQUID_INK;SEASHELLS;10616;2
1744239107880;;;SQUID_INK;SEASHELLS;11076;5
1744239108251;;;SQUID_INK;SEASHELLS;11719;3
1744239108542;;;SQUID_INK;SEASHELLS;11068;2
1744239109019;;;SQUID_INK;SEASHELLS;11171;4
1744239110247;;;SQUID_INK;SEASHELLS;10811;3
1744239112901;;;SQUID_INK;SEASHELLS;12083;2
1744239116498;;;SQUID_INK;SEASHELLS;12506;5
1744239120408;;;SQUID_INK;SEASHELLS;11871;1
1744239123007;;;SQUID_INK;SEASHELLS;12030;1
1744239126859;;;SQUID_INK;SEASHELLS;12370;5
1744239128004;;;SQUID_INK;SEASHELLS;11935;2
1744239129809;;;SQUID_INK;SEASHELLS;11689;4
1744239130739;;;SQUID_INK;SEASHELLS;11362;5
1744239134439;;;SQUID_INK;SEASHELLS;11109;4
1744239138304;;;SQUID_INK;SEASHELLS;10738;2
1744239138767;;;SQUID_INK;SEASHELLS;10144;2
1744239140564;;;SQUID_INK;SEASHELLS;10444;5
1744239144669;;;SQUID_INK;SEASHELLS;10317;3
1744239147011;;;SQUID_INK;SEASHELLS;11361;4
1744239147787;;;SQUID_INK;SEASHELLS;11872;5
1744239152052;;;SQUID_INK;SEASHELLS;10992;3
1744239154033;;;SQUID_INK;SEASHELLS;11186;2
1744239154481;;;SQUID_INK;SEASHELLS;11257;5
1744239154691;;;SQUID_INK;SEASHELLS;12099;4
1744239155687;;;SQUID_INK;SEASHELLS;13038;4
1744239156084;;;SQUID_INK;SEASHELLS;12868;1
1744239157294;;;SQUID_INK;SEASHELLS;13418;5
1744239160455;;;SQUID_INK;SEASHELLS;13566;2
1744239162242;;;SQUID_INK;SEASHELLS;13055;4
1744239166557;;;SQUID_INK;SEASHELLS;12848;4
1744239170791;;;SQUID_INK;SEASHELLS;12331;2
1744239174927;;;SQUID_INK;SEASHELLS;12454;2
1744239176442;;;SQUID_INK;SEASHELLS;12211;2
1744239177098;;;SQUID_INK;SEASHELLS;11614;1
1744239180134;;;SQUID_INK;SEASHELLS;11966;1
1744239180479;;;SQUID_INK;SEASHELLS;11333;4
1744239183817;;;SQUID_INK;SEASHELLS;11257;4
1744239185873;;;SQUID_INK;SEASHELLS;10748;2
1744239187255;;;SQUID_INK;SEASHELLS;10861;1
1744239189321;;;SQUID_INK;SEASHELLS;10182;4
1744239193976;;;SQUID_INK;SEASHELLS;10007;3
1744239195620;;;SQUID_INK;SEASHELLS;9833;3
1744239199474;;;SQUID_INK;SEASHELLS;9345;4
1744239202969;;;SQUID_INK;SEASHELLS;9391;2
1744239205175;;;SQUID_INK;SEASHELLS;9850;2
1744239208901;;;SQUID_INK;SEASHELLS;10077;1
1744239212375;;;SQUID_INK;SEASHELLS;10548;4
1744239213581;;;SQUID_INK;SEASHELLS;9695;2
1744239217104;;;SQUID_INK;SEASHELLS;10236;4
1744239219310;;;SQUID_INK;SEASHELLS;10113;2
1744239221432;;;SQUID_INK;SEASHELLS;10959;3
1744239225640;;;SQUID_INK;SEASHELLS;11564;1
1744239228645;;;SQUID_INK;SEASHELLS;10923;3
1744239233185;;;SQUID_INK;SEASHELLS;10393;2
1744239235387;;;SQUID_INK;SEASHELLS;10719;2
1744239235563;;;SQUID_INK;SEASHELLS;11066;2
1744239236339;;;SQUID_INK;SEASHELLS;10930;5
1744239237296;;;SQUID_INK;SEASHELLS;10746;3
1744239241633;;;SQUID_INK;SEASHELLS;10013;2
1744239246231;;;SQUID_INK;SEASHELLS;10360;5
1744239246879;;;SQUID_INK;SEASHELLS;9757;4
1744239247297;;;SQUID_INK;SEASHELLS;9371;5
1744239247678;;;SQUID_INK;SEASHELLS;8344;1
1744239251584;;;SQUID_INK;SEASHELLS;9376;2
1744239251889;;;SQUID_INK;SEASHELLS;8917;2
1744239252646;;;SQUID_INK;SEASHELLS;9590;1
1744239255184;;;SQUID_INK;SEASHELLS;9994;2
1744239258911;;;SQUID_INK;SEASHELLS;10479;3
1744239259061;;;SQUID_INK;SEASHELLS;10234;2
1744239259808;;;SQUID_INK;SEASHELLS;9803;1
1744239260620;;;SQUID_INK;SEASHELLS;10475;2
1744239264148;;;SQUID_INK;SEASHELLS;9619;5
1744239267727;;;SQUID_INK;SEASHELLS;9298;5
1744239268388;;;SQUID_INK;SEASHELLS;10327;5
1744239271411;;;SQUID_INK;SEASHELLS;10668;3
1744239271589;;;SQUID_INK;SEASHELLS;10750;2
1744239271704;;;SQUID_INK;SEASHELLS;11026;3
1744239272860;;;SQUID_INK;SEASHELLS;11798;4
1744239277255;;;SQUID_INK;SEASHELLS;10990;3
1744239279063;;;SQUID_INK;SEASHELLS;11082;3
1744239281886;;;SQUID_INK;SEASHELLS;11845;1
1744239286051;;;SQUID_INK;SEASHELLS;11766;3
1744239289831;;;SQUID_INK;SEASHELLS;11345;5
1744239293011;;;SQUID_INK;SEASHELLS;10872;2
1744239295105;;;SQUID_INK;SEASHELLS;10574;1
1744239295836;;;SQUID_INK;SEASHELLS;9924;4
1744239298153;;;SQUID_INK;SEASHELLS;9536;5
1744239298679;;;SQUID_INK;SEASHELLS;9072;1
1744239302977;;;SQUID_INK;SEASHELLS;9356;3
1744239304171;;;SQUID_INK;SEASHELLS;9193;4
1744239307937;;;SQUID_INK;SEASHELLS;9281;4
1744239308946;;;SQUID_INK;SEASHELLS;9723;4
1744239312408;;;SQUID_INK;SEASHELLS;9480;4
1744239313470;;;SQUID_INK;SEASHELLS;9273;4
1744239316086;;;SQUID_INK;SEASHELLS;9120;4
1744239320152;;;SQUID_INK;SEASHELLS;9646;1
1744239320358;;;SQUID_INK;SEASHELLS;10506;2
1744239320890;;;SQUID_INK;SEASHELLS;10635;1
1744239321852;;;SQUID_INK;SEASHELLS;10926;1
1744239323506;;;SQUID_INK;SEASHELLS;10835;4
1744239327629;;;SQUID_INK;SEASHELLS;11215;3
1744239331630;;;SQUID_INK;SEASHELLS;10734;2
1744239332422;;;SQUID_INK;SEASHELLS;10014;4
1744239335154;;;SQUID_INK;SEASHELLS;10594;2
1744239336133;;;SQUID_INK;SEASHELLS;9887;5
1744239338597;;;SQUID_INK;SEASHELLS;10167;3
1744239339742;;;SQUID_INK;SEASHELLS;10076;1
1744239344444;;;SQUID_INK;SEASHELLS;10094;3
1744239346777;;;SQUID_INK;SEASHELLS;10123;3
1744239349245;;;SQUID_INK;SEASHELLS;9057;5
1744239351607;;;SQUID_INK;SEASHELLS;9621;3
1744239353720;;;SQUID_INK;SEASHELLS;9667;3
1744239356348;;;SQUID_INK;SEASHELLS;10275;1
1744239358683;;;SQUID_INK;SEASHELLS;10489;2
1744239359322;;;SQUID_INK;SEASHELLS;10580;3
1744239361861;;;SQUID_INK;SEASHELLS;9944;2
1744239366023;;;SQUID_INK;SEASHELLS;9619;4
1744239370326;;;SQUID_INK;SEASHELLS;10127;3
1744239373561;;;SQUID_INK;SEASHELLS;10118;5
1744239375458;;;SQUID_INK;SEASHELLS;9443;5
1744239377993;;;SQUID_INK;SEASHELLS;9435;5
1744239378626;;;SQUID_INK;SEASHELLS;10205;4
1744239382458;;;SQUID_INK;SEASHELLS;10268;1
1744239386120;;;SQUID_INK;SEASHELLS;11028;2
1744239387407;;;SQUID_INK;SEASHELLS;10592;2
1744239387590;;;SQUID_INK;SEASHELLS;9905;2
1744239389803;;;SQUID_INK;SEASHELLS;9575;3
1744239391733;;;SQUID_INK;SEASHELLS;9498;2
1744239394759;;;SQUID_INK;SEASHELLS;9104;2
1744239397394;;;SQUID_INK;SEASHELLS;8833;4
1744239401970;;;SQUID_INK;SEASHELLS;9211;2
1744239403575;;;SQUID_INK;SEASHELLS;9072;3
1744239406401;;;SQUID_INK;SEASHELLS;9354;2
1744239411058;;;SQUID_INK;SEASHELLS;8811;5
1744239414602;;;SQUID_INK;SEASHELLS;9743;3
1744239419403;;;SQUID_INK;SEASHELLS;10518;4
1744239423227;;;SQUID_INK;SEASHELLS;10881;4
1744239424799;;;SQUID_INK;SEASHELLS;11249;4
1744239429335;;;SQUID_INK;SEASHELLS;10585;3
1744239432536;;;SQUID_INK;SEASHELLS;10456;5
1744239432972;;;SQUID_INK;SEASHELLS;10254;3
1744239437723;;;SQUID_INK;SEASHELLS;9693;4
1744239439625;;;SQUID_INK;SEASHELLS;10222;3
1744239440827;;;SQUID_INK;SEASHELLS;9559;1
1744239444713;;;SQUID_INK;SEASHELLS;10404;5
1744239447986;;;SQUID_INK;SEASHELLS;10397;1
1744239451956;;;SQUID_INK;SEASHELLS;10593;3
1744239456814;;;SQUID_INK;SEASHELLS;9729;5
1744239459593;;;SQUID_INK;SEASHELLS;9545;3
1744239459893;;;SQUID_INK;SEASHELLS;9372;3
1744239463393;;;SQUID_INK;SEASHELLS;9067;3
1744239465663;;;SQUID_INK;SEASHELLS;8256;2
1744239466611;;;SQUID_INK;SEASHELLS;8254;2
1744239469374;;;SQUID_INK;SEASHELLS;7833;2
1744239472563;;;SQUID_INK;SEASHELLS;8080;2
1744239475031;;;SQUID_INK;SEASHELLS;8074;2
1744239476140;;;SQUID_INK;SEASHELLS;8613;4
1744239480210;;;SQUID_INK;SEASHELLS;8634;3
1744239480893;;;SQUID_INK;SEASHELLS;8953;5
1744239485566;;;SQUID_INK;SEASHELLS;9119;5
1744239487675;;;SQUID_INK;SEASHELLS;8339;1
1744239488392;;;SQUID_INK;SEASHELLS;9013;2
1744239488836;;;SQUID_INK;SEASHELLS;9043;4
1744239490834;;;SQUID_INK;SEASHELLS;9082;3
1744239491172;;;SQUID_INK;SEASHELLS;9529;3
1744239492637;;;SQUID_INK;SEASHELLS;9626;1
1744239496029;;;SQUID_INK;SEASHELLS;9430;4
1744239498259;;;SQUID_INK;SEASHELLS;9255;3
1744239502476;;;SQUID_INK;SEASHELLS;10082;1
1744239506171;;;SQUID_INK;SEASHELLS;10280;3
1744239508287;;;SQUID_INK;SEASHELLS;10947;2
1744239510058;;;SQUID_INK;SEASHELLS;10834;2
1744239510550;;;SQUID_INK;SEASHELLS;10550;4
1744239511236;;;SQUID_INK;SEASHELLS;11338;1
1744239513968;;;SQUID_INK;SEASHELLS;11928;2
1744239517336;;;SQUID_INK;SEASHELLS;11246;5
1744239519651;;;SQUID_INK;SEASHELLS;11683;5
1744239524321;;;SQUID_INK;SEASHELLS;10957;3
1744239526286;;;SQUID_INK;SEASHELLS;10885;5
1744239531220;;;SQUID_INK;SEASHELLS;10903;2
1744239532071;;;SQUID_INK;SEASHELLS;11118;4
1744239535689;;;SQUID_INK;SEASHELLS;10834;4
1744239538736;;;SQUID_INK;SEASHELLS;10867;2
1744239540944;;;SQUID_INK;SEASHELLS;10499;4
1744239544372;;;SQUID_INK;SEASHELLS;10889;4
1744239545305;;;SQUID_INK;SEASHELLS;10618;2
1744239549134;;;SQUID_INK;SEASHELLS;10006;1
1744239551986;;;SQUID_INK;SEASHELLS;9420;1
1744239553336;;;SQUID_INK;SEASHELLS;9461;4
1744239555086;;;SQUID_INK;SEASHELLS;10193;1
1744239556931;;;SQUID_INK;SEASHELLS;9431;4
1744239560684;;;SQUID_INK;SEASHELLS;10300;5
1744239564061;;;SQUID_INK;SEASHELLS;11158;3
1744239565244;;;SQUID_INK;SEASHELLS;10387;1
1744239566466;;;SQUID_INK;SEASHELLS;10304;2
1744239568788;;;SQUID_INK;SEASHELLS;9719;5
1744239570300;;;SQUID_INK;SEASHELLS;10019;2
1744239572041;;;SQUID_INK;SEASHELLS;9819;1
1744239575445;;;SQUID_INK;SEASHELLS;10302;3
1744239580130;;;SQUID_INK;SEASHELLS;10748;4
1744239585077;;;SQUID_INK;SEASHELLS;10262;3
1744239587458;;;SQUID_INK;SEASHELLS;10225;2
1744239591104;;;SQUID_INK;SEASHELLS;10183;5
1744239594852;;;SQUID_INK;SEASHELLS;11197;5
1744239598848;;;SQUID_INK;SEASHELLS;11213;5
1744239602738;;;SQUID_INK;SEASHELLS;11207;3
1744239606162;;;SQUID_INK;SEASHELLS;10821;1
1744239610594;;;SQUID_INK;SEASHELLS;9735;3
1744239613354;;;SQUID_INK;SEASHELLS;9675;2
1744239613965;;;SQUID_INK;SEASHELLS;10747;5
1744239618612;;;SQUID_INK;SEASHELLS;10772;1
1744239621834;;;SQUID_INK;SEASHELLS;11149;1
1744239623969;;;SQUID_INK;SEASHELLS;11185;4
1744239628645;;;SQUID_INK;SEASHELLS;10951;4
1744239632324;;;SQUID_INK;SEASHELLS;11316;3
1744239636357;;;SQUID_INK;SEASHELLS;11187;4
1744239640368;;;SQUID_INK;SEASHELLS;10970;4
1744239645245;;;SQUID_INK;SEASHELLS;11349;5
1744239648394;;;SQUID_INK;SEASHELLS;10797;5
1744239650533;;;SQUID_INK;SEASHELLS;10935;2
1744239655116;;;SQUID_INK;SEASHELLS;10937;2
1744239658200;;;SQUID_INK;SEASHELLS;9813;5
1744239660080;;;SQUID_INK;SEASHELLS;10016;3
1744239661207;;;SQUID_INK;SEASHELLS;9860;4
1744239665527;;;SQUID_INK;SEASHELLS;9753;5
1744239665790;;;SQUID_INK;SEASHELLS;9495;3
1744239670367;;;SQUID_INK;SEASHELLS;9233;5
1744239674242;;;SQUID_INK;SEASHELLS;9754;5
1744239677915;;;SQUID_INK;SEASHELLS;9910;3
1744239682181;;;SQUID_INK;SEASHELLS;10152;1
1744239685266;;;SQUID_INK;SEASHELLS;9564;4
1744239689675;;;SQUID_INK;SEASHELLS;9522;1
1744239691609;;;SQUID_INK;SEASHELLS;9798;1
1744239693177;;;SQUID_INK;SEASHELLS;9386;4
1744239695743;;;SQUID_INK;SEASHELLS;9180;5
1744239700638;;;SQUID_INK;SEASHELLS;9501;1
1744239701108;;;SQUID_INK;SEASHELLS;9537;3
1744239701834;;;SQUID_INK;SEASHELLS;9543;1
1744239704050;;;SQUID_INK;SEASHELLS;8631;5
